geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge,has_open_streets,prediction_logodds,prediction_odds,prediction_pct
36047014102,1,"Census Tract 141.02, Kings, NY",14.1025,39965.0,47.0,141.02,14102.0,both,1,-1.4740267406031802,0.22900149647974985,0.18633134063358164
36047005000,1,"Census Tract 50, Kings, NY",12.5958,24392.0,47.0,50.0,5000.0,both,1,-1.6247581947892191,0.19695929523047523,0.16454970191158472
36047014300,1,"Census Tract 143, Kings, NY",13.1875,21876.0,47.0,143.0,14300.0,both,1,-1.5655640609590744,0.2089701080440077,0.1728496897099469
36047015500,1,"Census Tract 155, Kings, NY",19.0556,50253.0,47.0,155.0,15500.0,both,1,-0.9785147171553339,0.37586895617333554,0.2731865956324278
36047015700,1,"Census Tract 157, Kings, NY",16.6372,18669.0,47.0,157.0,15700.0,both,1,-1.2204533570992622,0.29509635256705913,0.22785667798549317
36047015900,1,"Census Tract 159, Kings, NY",18.7883,36979.0,47.0,159.0,15900.0,both,1,-1.0052556195937277,0.3659510785810918,0.2679093595073922
36047016700,1,"Census Tract 167, Kings, NY",18.8827,24189.0,47.0,167.0,16700.0,both,1,-0.9958117692750432,0.36942343619676893,0.26976567395600454
36047016900,1,"Census Tract 169, Kings, NY",11.2419,13532.0,47.0,169.0,16900.0,both,1,-1.7602034166797604,0.17200987058730638,0.14676486512960035
36047018100,1,"Census Tract 181, Kings, NY",12.16,17002.0,47.0,181.0,18100.0,both,1,-1.6683559698833161,0.18855680402388666,0.15864349384524426
36047005301,1,"Census Tract 53.01, Kings, NY",12.5357,26017.0,47.0,53.01,5301.0,both,1,-1.6307706461043987,0.1957786399297674,0.16372481778171438
36047004600,1,"Census Tract 46, Kings, NY",12.2813,114669.0,47.0,46.0,4600.0,both,1,-1.6562210223869556,0.19085887041867788,0.16026993219740338
36061011300,1,"Census Tract 113, New York, NY",8.1667,8561.0,61.0,113.0,11300.0,both,1,-1.2349033615311216,0.2908628695520792,0.22532437520106738
36005015700,1,"Census Tract 157, Bronx, NY",3.76,6171.0,5.0,157.0,15700.0,both,1,-3.0932895780923095,0.04535251809821293,0.043384903478036085
36005002500,1,"Census Tract 25, Bronx, NY",2.5954,9864.0,5.0,25.0,2500.0,both,1,-3.2097970789518446,0.04036480330923367,0.038798701360176456
36005003500,1,"Census Tract 35, Bronx, NY",3.0793,2860.0,5.0,35.0,3500.0,both,1,-3.1613873419898586,0.04236692287837436,0.040644922578110074
36005004300,1,"Census Tract 43, Bronx, NY",2.5534,7655.0,5.0,43.0,4300.0,both,1,-3.213998792017361,0.040195557797315436,0.03864230864668587
36005006301,1,"Census Tract 63.01, Bronx, NY",5.0273,9427.0,5.0,63.01,6301.0,both,1,-2.9665078883797142,0.051482780400460185,0.04896207656472778
